dr_asset_id,dr_discharge,dr_jurisdiction,dr_lat,dr_lon,dr_owner,dr_subtype,dr_subwatershed,dr_type
OCRC_383,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0085547547,-86.2044314156,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_382,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.008737088800004,-86.2045900658,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4036,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.075685917799994,-86.2049743628,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4037,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0755927536,-86.2050340233,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4035,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0755960489,-86.20539487629999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_490,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0374130217,-86.2053986621,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_489,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0377442453,-86.2054241149,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4033,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.074899091000006,-86.2054585264,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4039,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0757678622,-86.20549243399999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1022,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0777512416,-86.20549855280001,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1018,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.077866557200004,-86.2055261748,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_4034,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.074904053599994,-86.20555165399999,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_4038,Direct Drainage to Lower Grand River,Village of Spring Lake DPW,43.0757624213,-86.2055984714,Village of Spring Lake DPW,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1023,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.077753825600006,-86.2056670961,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1019,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0778684255,-86.2056866627,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1020,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.077872121000006,-86.2059524991,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1021,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0777757226,-86.2059542125,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1017,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0771404321,-86.20673535719999,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1016,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.077139465500004,-86.2068249722,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
OCRC_712,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.030154718999995,-86.2070135575,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_713,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.030249501499995,-86.20704560909999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_488,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.03750444640001,-86.2071070614,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_487,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.037669548800004,-86.20723028809999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1011,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0767605926,-86.2081724527,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
OCRC_486,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.037436685100005,-86.2083535372,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_485,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0375593583,-86.2083962246,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1010,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.076647183199995,-86.2088933559,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1009,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0767894766,-86.2089237248,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1008,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0766426569,-86.20923241610001,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1007,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.076788936499995,-86.2092461242,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
OCRC_381,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0165264214,-86.2093464214,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1006,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.076792355600006,-86.2096591771,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
OCRC_380,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0172740551,-86.209789506,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
VSL_1005,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0767572776,-86.20984541790001,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1001,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0770361084,-86.2100378301,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1002,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0767620632,-86.21011337190001,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1004,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.0766432156,-86.2101247932,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
VSL_1003,Spring Lake / Norris Creek,Village of Spring Lake DPW,43.076740324,-86.2101249988,Village of Spring Lake DPW,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
OCRC_484,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.037192103100004,-86.21061457319999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_483,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.037522324099996,-86.2107023823,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_379,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0192786653,-86.2110026137,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_378,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0201055517,-86.211494861,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_482,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.037148705,-86.2118916181,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_481,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0374794261,-86.21194826979999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_377,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0211247435,-86.2121175508,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_376,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0221218234,-86.2126928431,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_375,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0230208372,-86.2131794993,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_480,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0371216334,-86.2135744775,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_479,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.037486393100004,-86.213647746,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_374,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.024071926800005,-86.21395126979999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_477,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.037430137799994,-86.2143008267,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_478,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0371098445,-86.2143068326,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_373,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.025431875100004,-86.2147167219,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_368,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.028036058599994,-86.2149115533,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_372,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0264688786,-86.21494258780001,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_467,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0349382662,-86.2149433617,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_371,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0267317712,-86.21495045530001,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_370,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.02876695810001,-86.2149723957,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_465,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.037612404799994,-86.2150545839,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_463,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.038571276800006,-86.2151612367,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_714,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.037624503100005,-86.2151771808,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_367,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.028065705799996,-86.21520080459999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_369,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0287511357,-86.215244702,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_460,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.04065510270001,-86.2152532633,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_462,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.039953312399994,-86.21526497149999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_466,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0349324935,-86.2153017354,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_476,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0370674095,-86.2155215452,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_475,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.037467462399995,-86.2155335234,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_464,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0376274836,-86.2155383147,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_363,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0300336238,-86.21555327879999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_364,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.030228888,-86.2155591247,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_461,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0399592198,-86.21560813379999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_459,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.040759074099995,-86.2156476755,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_366,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.030039646700004,-86.2160665558,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_365,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0302012592,-86.2160908803,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_473,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.03705761729999,-86.2161292432,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_474,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0374343077,-86.21617170479999,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_471,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.0370590007,-86.2167528655,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_472,Direct Drainage to Lower Grand River,Ottawa County Water Resource Commissioner,43.037436193299996,-86.2167641667,Ottawa County Water Resource Commissioner,15.0,Direct Drainage to Lower Grand River,Storm Water Inlet Drain
OCRC_580,Spring Lake / Norris Creek,Ottawa County Water Resource Commissioner,43.1031099209,-86.2168850454,Ottawa County Water Resource Commissioner,15.0,Spring Lake / Norris Creek,Storm Water Inlet Drain
